GEO_ID,NAME,DP05_0031PM,DP05_0032E,DP05_0032PE,DP05_0033E,DP05_0033PE,DP05_0034E,DP05_0034PE,DP05_0035E,DP05_0035PE,DP05_0036E,DP05_0036PE,DP05_0037E,DP05_0037PE,DP05_0038E,DP05_0038PE,DP05_0039E,DP05_0039PE,DP05_0040E,DP05_0040PE,DP05_0041E,DP05_0041PE,DP05_0042E,DP05_0042PE,DP05_0043E,DP05_0043PE,DP05_0044E,DP05_0044PE,DP05_0045E,DP05_0045PE,DP05_0046E,DP05_0046PE,DP05_0047E,DP05_0047PE,DP05_0048E,DP05_0048PE,DP05_0049E,DP05_0049PE,DP05_0050E,DP05_0050PE,DP05_0051E,DP05_0051PE,DP05_0052E,DP05_0052PE,DP05_0053E,DP05_0053PE,DP05_0054E,DP05_0054PE,DP05_0055E,DP05_0055PE,DP05_0056E,DP05_0056PE,DP05_0057E,DP05_0057PE,DP05_0058E,DP05_0058PE,DP05_0059E,DP05_0059PE,DP05_0060E,DP05_0060PE,DP05_0061E,DP05_0061PE,DP05_0062E,DP05_0062PE,DP05_0063E,DP05_0063PE,DP05_0064E,DP05_0064PE,DP05_0065E,DP05_0065PE,DP05_0066E,DP05_0066PE,DP05_0067E,DP05_0067PE,DP05_0068E,DP05_0068PE,DP05_0069E,DP05_0069PE,DP05_0070E,DP05_0070PE,DP05_0071E,DP05_0071PE,DP05_0072E,DP05_0072PE,DP05_0073E,DP05_0073PE,DP05_0074E,DP05_0074PE,DP05_0075E,DP05_0075PE,DP05_0076E,DP05_0076PE,DP05_0077E,DP05_0077PE,DP05_0078E,DP05_0078PE,DP05_0079E,DP05_0079PE,DP05_0080E,DP05_0080PE,DP05_0081E,DP05_0081PE,DP05_0082E,DP05_0082PE,DP05_0083E,DP05_0083PE,DP05_0084E,DP05_0084PE,DP05_0085E,DP05_0085PE,DP05_0086E,DP05_0086PE,DP05_0087E,DP05_0087PE,DP05_0088E,DP05_0088PE,DP05_0089E,DP05_0089PE,DP05_0001E,DP05_0001PE,DP05_0002E,DP05_0002PE,DP05_0003E,DP05_0003PE,DP05_0004E,DP05_0004PE,DP05_0005E,DP05_0005PE,DP05_0006E,DP05_0006PE,DP05_0007E,DP05_0007PE,DP05_0008E,DP05_0008PE,DP05_0009E,DP05_0009PE,DP05_0010E,DP05_0010PE,DP05_0011E,DP05_0011PE,DP05_0012E,DP05_0012PE,DP05_0013E,DP05_0013PE,DP05_0014E,DP05_0014PE,DP05_0015E,DP05_0015PE,DP05_0016E,DP05_0016PE,DP05_0017E,DP05_0017PE,DP05_0018E,DP05_0018PE,DP05_0019E,DP05_0019PE,DP05_0020E,DP05_0020PE,DP05_0021E,DP05_0021PE,DP05_0022E,DP05_0022PE,DP05_0023E,DP05_0023PE,DP05_0024E,DP05_0024PE,DP05_0025E,DP05_0025PE,DP05_0026E,DP05_0026PE,DP05_0027E,DP05_0027PE,DP05_0028E,DP05_0028PE,DP05_0029E,DP05_0029PE,DP05_0030E,DP05_0030PE,DP05_0031E,DP05_0031PE
1400000US41051009801,"Census Tract 98.01, Multnomah County, Oregon",9.5,69.8,(X),4470,4470,3970,88.8,500,11.2,3970,88.8,3513,78.6,245,5.5,35,0.8,0,0,0,0,0,0,0,0,82,1.8,0,0,0,0,10,0.2,0,0,0,0,0,0,72,1.6,0,0,0,0,0,0,0,0,0,0,95,2.1,500,11.2,316,7.1,18,0.4,70,1.6,41,0.9,4470,4470,3962,88.6,649,14.5,139,3.1,170,3.8,0,0,95,2.1,4470,4470,1178,26.4,1010,22.6,0,0,107,2.4,61,1.4,3292,73.6,2435,54.5,245,5.5,35,0.8,72,1.6,0,0,37,0.8,468,10.5,0,0,468,10.5,1570,(X),2380,2380,1067,44.8,1313,55.2,4470,4470,2127,47.6,2343,52.4,90.8,(X),397,8.9,364,8.1,378,8.5,357,8,253,5.7,513,11.5,561,12.6,647,14.5,265,5.9,212,4.7,243,5.4,194,4.3,86,1.9,33.9,(X),1325,29.6,3276,73.3,3145,70.4,2918,65.3,596,13.3,523,11.7,3145,3145,1419,45.1,1726,54.9,82.2,(X),523,523,215,41.1,308,58.9
1400000US41051009803,"Census Tract 98.03, Multnomah County, Oregon",8.7,58.4,(X),7980,7980,7669,96.1,311,3.9,7669,96.1,6280,78.7,513,6.4,72,0.9,0,0,0,0,0,0,0,0,417,5.2,0,0,30,0.4,61,0.8,0,0,49,0.6,48,0.6,229,2.9,0,0,0,0,0,0,0,0,0,0,387,4.8,311,3.9,67,0.8,41,0.5,95,1.2,0,0,7980,7980,6553,82.1,609,7.6,147,1.8,562,7,55,0.7,411,5.2,7980,7980,2377,29.8,1832,23,0,0,0,0,545,6.8,5603,70.2,4329,54.2,513,6.4,72,0.9,417,5.2,0,0,0,0,272,3.4,0,0,272,3.4,2865,(X),4926,4926,2349,47.7,2577,52.3,7980,7980,4028,50.5,3952,49.5,101.9,(X),662,8.3,542,6.8,415,5.2,508,6.4,459,5.8,1094,13.7,1217,15.3,777,9.7,478,6,545,6.8,559,7,312,3.9,412,5.2,37,(X),1877,23.5,6281,78.7,6103,76.5,5773,72.3,1523,19.1,1283,16.1,6103,6103,2891,47.4,3212,52.6,90,(X),1283,1283,473,36.9,810,63.1
1400000US41051009804,"Census Tract 98.04, Multnomah County, Oregon",9.4,91.3,(X),3346,3346,3173,94.8,173,5.2,3173,94.8,2232,66.7,136,4.1,0,0,0,0,0,0,0,0,0,0,640,19.1,15,0.4,105,3.1,0,0,0,0,11,0.3,246,7.4,263,7.9,0,0,0,0,0,0,0,0,0,0,165,4.9,173,5.2,36,1.1,82,2.5,38,1.1,17,0.5,3346,3346,2388,71.4,189,5.6,99,3,678,20.3,0,0,165,4.9,3346,3346,322,9.6,171,5.1,4,0.1,4,0.1,143,4.3,3024,90.4,2075,62,136,4.1,0,0,640,19.1,0,0,0,0,173,5.2,0,0,173,5.2,1204,(X),2367,2367,1171,49.5,1196,50.5,3346,3346,1740,52,1606,48,108.3,(X),233,7,149,4.5,235,7,287,8.6,148,4.4,510,15.2,469,14,387,11.6,228,6.8,197,5.9,186,5.6,269,8,48,1.4,38.5,(X),780,23.3,2729,81.6,2566,76.7,2401,71.8,589,17.6,503,15,2566,2566,1264,49.3,1302,50.7,97.1,(X),503,503,240,47.7,263,52.3
1400000US41051009903,"Census Tract 99.03, Multnomah County, Oregon",6.8,85.1,(X),6747,6747,6072,90,675,10,6072,90,5213,77.3,166,2.5,68,1,0,0,0,0,0,0,0,0,610,9,0,0,168,2.5,0,0,0,0,36,0.5,272,4,134,2,0,0,0,0,0,0,0,0,0,0,15,0.2,675,10,94,1.4,106,1.6,259,3.8,0,0,6747,6747,5888,87.3,340,5,327,4.8,1005,14.9,136,2,15,0.2,6747,6747,371,5.5,41,0.6,0,0,49,0.7,281,4.2,6376,94.5,4966,73.6,166,2.5,68,1,610,9,0,0,0,0,566,8.4,0,0,566,8.4,2281,(X),5259,5259,2560,48.7,2699,51.3,6747,6747,3323,49.3,3424,50.7,97.1,(X),421,6.2,127,1.9,517,7.7,431,6.4,575,8.5,756,11.2,619,9.2,1253,18.6,425,6.3,579,8.6,733,10.9,229,3.4,82,1.2,44,(X),1322,19.6,5522,81.8,5425,80.4,5121,75.9,1273,18.9,1044,15.5,5425,5425,2660,49,2765,51,96.2,(X),1044,1044,480,46,564,54
1400000US41051009904,"Census Tract 99.04, Multnomah County, Oregon",10.6,70.3,(X),3810,3810,3651,95.8,159,4.2,3651,95.8,3305,86.7,53,1.4,46,1.2,0,0,0,0,23,0.6,0,0,165,4.3,0,0,22,0.6,25,0.7,16,0.4,9,0.2,0,0,93,2.4,0,0,0,0,0,0,0,0,0,0,82,2.2,159,4.2,18,0.5,52,1.4,56,1.5,0,0,3810,3810,3464,90.9,71,1.9,106,2.8,243,6.4,14,0.4,93,2.4,3810,3810,624,16.4,538,14.1,11,0.3,0,0,75,2,3186,83.6,2800,73.5,27,0.7,46,1.2,165,4.3,0,0,0,0,148,3.9,0,0,148,3.9,1531,(X),2665,2665,1215,45.6,1450,54.4,3810,3810,1939,50.9,1871,49.1,103.6,(X),365,9.6,314,8.2,136,3.6,276,7.2,227,6,555,14.6,489,12.8,500,13.1,289,7.6,206,5.4,341,9,75,2,37,1,35.3,(X),973,25.5,2978,78.2,2837,74.5,2649,69.5,586,15.4,453,11.9,2837,2837,1309,46.1,1528,53.9,85.7,(X),453,453,187,41.3,266,58.7
1400000US41051009905,"Census Tract 99.05, Multnomah County, Oregon",7.6,92.6,(X),3370,3370,3204,95.1,166,4.9,3204,95.1,2788,82.7,44,1.3,77,2.3,0,0,0,0,0,0,0,0,16,0.5,0,0,0,0,8,0.2,0,0,0,0,0,0,8,0.2,88,2.6,0,0,0,0,14,0.4,74,2.2,191,5.7,166,4.9,0,0,18,0.5,52,1.5,0,0,3370,3370,2921,86.7,99,2.9,95,2.8,77,2.3,125,3.7,250,7.4,3370,3370,319,9.5,231,6.9,0,0,0,0,88,2.6,3051,90.5,2719,80.7,44,1.3,77,2.3,16,0.5,88,2.6,0,0,107,3.2,0,0,107,3.2,1252,(X),2483,2483,1204,48.5,1279,51.5,3370,3370,1489,44.2,1881,55.8,79.2,(X),220,6.5,139,4.1,266,7.9,239,7.1,146,4.3,534,15.8,627,18.6,396,11.8,211,6.3,174,5.2,284,8.4,117,3.5,17,0.5,37,(X),796,23.6,2680,79.5,2574,76.4,2424,71.9,496,14.7,418,12.4,2574,2574,1230,47.8,1344,52.2,91.5,(X),418,418,201,48.1,217,51.9
1400000US41051009906,"Census Tract 99.06, Multnomah County, Oregon",7.4,79.2,(X),3585,3585,3348,93.4,237,6.6,3348,93.4,3029,84.5,141,3.9,4,0.1,0,0,0,0,0,0,0,0,151,4.2,0,0,88,2.5,5,0.1,13,0.4,0,0,0,0,45,1.3,0,0,0,0,0,0,0,0,0,0,23,0.6,237,6.6,84,2.3,76,2.1,0,0,0,0,3585,3585,3266,91.1,271,7.6,126,3.5,165,4.6,14,0.4,40,1.1,3585,3585,361,10.1,323,9,0,0,9,0.3,29,0.8,3224,89.9,2708,75.5,141,3.9,4,0.1,151,4.2,0,0,0,0,220,6.1,0,0,220,6.1,1350,(X),2676,2676,1326,49.6,1350,50.4,3585,3585,1889,52.7,1696,47.3,111.4,(X),180,5,199,5.6,235,6.6,183,5.1,190,5.3,330,9.2,552,15.4,430,12,403,11.2,297,8.3,454,12.7,83,2.3,49,1.4,43.7,(X),735,20.5,2931,81.8,2850,79.5,2737,76.3,786,21.9,586,16.3,2850,2850,1393,48.9,1457,51.1,95.6,(X),586,586,259,44.2,327,55.8
1400000US41051009907,"Census Tract 99.07, Multnomah County, Oregon",6.9,67.2,(X),5435,5435,4914,90.4,521,9.6,4914,90.4,4232,77.9,67,1.2,120,2.2,11,0.2,0,0,0,0,0,0,27,0.5,0,0,17,0.3,0,0,10,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,8.6,521,9.6,134,2.5,196,3.6,87,1.6,0,0,5435,5435,4724,86.9,201,3.7,352,6.5,168,3.1,18,0.3,518,9.5,5435,5435,970,17.8,879,16.2,11,0.2,0,0,80,1.5,4465,82.2,3879,71.4,67,1.2,82,1.5,27,0.5,0,0,10,0.2,400,7.4,0,0,400,7.4,2080,(X),3924,3924,1862,47.5,2062,52.5,5435,5435,2749,50.6,2686,49.4,102.3,(X),509,9.4,260,4.8,428,7.9,284,5.2,230,4.2,676,12.4,694,12.8,777,14.3,339,6.2,273,5,574,10.6,273,5,118,2.2,39.5,(X),1420,26.1,4200,77.3,4015,73.9,3935,72.4,1050,19.3,965,17.8,4015,4015,1909,47.5,2106,52.5,90.6,(X),965,965,388,40.2,577,59.8
1400000US41051010001,"Census Tract 100.01, Multnomah County, Oregon",10.6,50.4,(X),5961,5961,5640,94.6,321,5.4,5640,94.6,5421,90.9,71,1.2,0,0,0,0,0,0,0,0,0,0,107,1.8,0,0,0,0,0,0,15,0.3,0,0,70,1.2,22,0.4,0,0,0,0,0,0,0,0,0,0,41,0.7,321,5.4,116,1.9,123,2.1,13,0.2,0,0,5961,5961,5742,96.3,256,4.3,123,2.1,120,2,69,1.2,41,0.7,5961,5961,1452,24.4,1306,21.9,66,1.1,0,0,80,1.3,4509,75.6,4023,67.5,71,1.2,0,0,107,1.8,0,0,0,0,308,5.2,0,0,308,5.2,2630,(X),3895,3895,1842,47.3,2053,52.7,5961,5961,2880,48.3,3081,51.7,93.5,(X),401,6.7,397,6.7,337,5.7,404,6.8,379,6.4,1022,17.1,781,13.1,656,11,354,5.9,388,6.5,534,9,237,4,71,1.2,35.7,(X),1451,24.3,4730,79.3,4510,75.7,4355,73.1,1134,19,842,14.1,4510,4510,2126,47.1,2384,52.9,89.2,(X),842,842,282,33.5,560,66.5
1400000US41051010002,"Census Tract 100.02, Multnomah County, Oregon",8.5,87.2,(X),5438,5438,5194,95.5,244,4.5,5194,95.5,4272,78.6,206,3.8,256,4.7,0,0,0,0,0,0,0,0,340,6.3,0,0,34,0.6,0,0,12,0.2,0,0,101,1.9,193,3.5,0,0,0,0,0,0,0,0,0,0,120,2.2,244,4.5,125,2.3,51,0.9,28,0.5,0,0,5438,5438,4507,82.9,331,6.1,316,5.8,408,7.5,31,0.6,120,2.2,5438,5438,722,13.3,537,9.9,13,0.2,17,0.3,155,2.9,4716,86.7,3957,72.8,126,2.3,49,0.9,340,6.3,0,0,0,0,244,4.5,0,0,244,4.5,2166,(X),3985,3985,1780,44.7,2205,55.3,5438,5438,2465,45.3,2973,54.7,82.9,(X),269,4.9,353,6.5,355,6.5,341,6.3,507,9.3,706,13,519,9.5,902,16.6,155,2.9,483,8.9,536,9.9,271,5,41,0.8,39.3,(X),1213,22.3,4390,80.7,4225,77.7,3941,72.5,1145,21.1,848,15.6,4225,4225,1889,44.7,2336,55.3,80.9,(X),848,848,395,46.6,453,53.4
1400000US41051010100,"Census Tract 101, Multnomah County, Oregon",8.3,75.2,(X),8713,8713,8157,93.6,556,6.4,8157,93.6,6806,78.1,589,6.8,148,1.7,18,0.2,0,0,0,0,0,0,210,2.4,0,0,0,0,21,0.2,0,0,0,0,0,0,189,2.2,0,0,0,0,0,0,0,0,0,0,404,4.6,556,6.4,96,1.1,77,0.9,97,1.1,0,0,8713,8713,7277,83.5,701,8,285,3.3,409,4.7,121,1.4,569,6.5,8713,8713,1383,15.9,1155,13.3,0,0,81,0.9,147,1.7,7330,84.1,6136,70.4,589,6.8,58,0.7,210,2.4,0,0,26,0.3,311,3.6,0,0,311,3.6,3944,(X),6484,6484,3025,46.7,3459,53.3,8713,8713,4198,48.2,4515,51.8,93,(X),806,9.3,595,6.8,388,4.5,401,4.6,379,4.3,1507,17.3,1235,14.2,1174,13.5,432,5,564,6.5,600,6.9,353,4.1,279,3.2,36.7,(X),1995,22.9,6857,78.7,6718,77.1,6443,73.9,1605,18.4,1232,14.1,6718,6718,3109,46.3,3609,53.7,86.1,(X),1232,1232,529,42.9,703,57.1
1400000US41051010200,"Census Tract 102, Multnomah County, Oregon",10.6,62.2,(X),6364,6364,6169,96.9,195,3.1,6169,96.9,5033,79.1,165,2.6,163,2.6,25,0.4,18,0.3,12,0.2,0,0,320,5,113,1.8,42,0.7,0,0,0,0,0,0,112,1.8,53,0.8,0,0,0,0,0,0,0,0,0,0,488,7.7,195,3.1,34,0.5,161,2.5,0,0,0,0,6364,6364,5228,82.1,199,3.1,324,5.1,320,5,0,0,488,7.7,6364,6364,1645,25.8,1645,25.8,0,0,0,0,0,0,4719,74.2,3847,60.4,165,2.6,163,2.6,320,5,0,0,29,0.5,195,3.1,0,0,195,3.1,2456,(X),4149,4149,1979,47.7,2170,52.3,6364,6364,3204,50.3,3160,49.7,101.4,(X),349,5.5,232,3.6,462,7.3,384,6,285,4.5,772,12.1,1065,16.7,759,11.9,426,6.7,519,8.2,776,12.2,192,3,143,2.2,40.6,(X),1337,21,5232,82.2,5027,79,4937,77.6,1373,21.6,1111,17.5,5027,5027,2462,49,2565,51,96,(X),1111,1111,426,38.3,685,61.7
1400000US41051010303,"Census Tract 103.03, Multnomah County, Oregon",12.6,115.7,(X),5734,5734,5206,90.8,528,9.2,5206,90.8,4254,74.2,167,2.9,15,0.3,15,0.3,0,0,0,0,0,0,370,6.5,13,0.2,0,0,0,0,14,0.2,0,0,93,1.6,250,4.4,0,0,0,0,0,0,0,0,0,0,400,7,528,9.2,4,0.1,260,4.5,160,2.8,0,0,5734,5734,4782,83.4,171,3,275,4.8,530,9.2,19,0.3,485,8.5,5734,5734,797,13.9,765,13.3,9,0.2,0,0,23,0.4,4937,86.1,3925,68.5,167,2.9,15,0.3,370,6.5,0,0,0,0,460,8,18,0.3,442,7.7,2106,(X),3798,3798,2063,54.3,1735,45.7,5734,5734,3136,54.7,2598,45.3,120.7,(X),491,8.6,512,8.9,409,7.1,175,3.1,364,6.3,1104,19.3,905,15.8,459,8,549,9.6,257,4.5,260,4.5,186,3.2,63,1.1,32.9,(X),1535,26.8,4242,74,4199,73.2,4054,70.7,665,11.6,509,8.9,4199,4199,2324,55.3,1875,44.7,123.9,(X),509,509,273,53.6,236,46.4
1400000US41051010304,"Census Tract 103.04, Multnomah County, Oregon",14.1,63.8,(X),4248,4248,4099,96.5,149,3.5,4099,96.5,3422,80.6,115,2.7,76,1.8,0,0,0,0,0,0,0,0,137,3.2,8,0.2,35,0.8,7,0.2,0,0,0,0,13,0.3,74,1.7,0,0,0,0,0,0,0,0,0,0,349,8.2,149,3.5,31,0.7,55,1.3,12,0.3,0,0,4248,4248,3520,82.9,152,3.6,176,4.1,155,3.6,0,0,394,9.3,4248,4248,1641,38.6,1559,36.7,44,1,10,0.2,28,0.7,2607,61.4,2177,51.2,115,2.7,76,1.8,137,3.2,0,0,7,0.2,95,2.2,0,0,95,2.2,1352,(X),2172,2172,951,43.8,1221,56.2,4248,4248,1918,45.2,2330,54.8,82.3,(X),487,11.5,445,10.5,306,7.2,134,3.2,263,6.2,845,19.9,510,12,613,14.4,180,4.2,126,3,214,5,92,2.2,33,0.8,31.3,(X),1343,31.6,2932,69,2905,68.4,2841,66.9,416,9.8,339,8,2905,2905,1313,45.2,1592,54.8,82.5,(X),339,339,132,38.9,207,61.1
1400000US41051010305,"Census Tract 103.05, Multnomah County, Oregon",7.8,146.6,(X),4262,4262,4096,96.1,166,3.9,4096,96.1,3804,89.3,26,0.6,102,2.4,0,0,0,0,0,0,0,0,47,1.1,0,0,11,0.3,12,0.3,0,0,0,0,24,0.6,0,0,0,0,0,0,0,0,0,0,0,0,117,2.7,166,3.9,151,3.5,0,0,0,0,0,0,4262,4262,3961,92.9,186,4.4,102,2.4,56,1.3,0,0,123,2.9,4262,4262,386,9.1,337,7.9,0,0,0,0,49,1.1,3876,90.9,3573,83.8,26,0.6,31,0.7,47,1.1,0,0,39,0.9,160,3.8,0,0,160,3.8,1527,(X),3151,3151,1667,52.9,1484,47.1,4262,4262,2260,53,2002,47,112.9,(X),200,4.7,233,5.5,359,8.4,320,7.5,236,5.5,584,13.7,576,13.5,740,17.4,319,7.5,219,5.1,293,6.9,128,3,55,1.3,37.9,(X),1023,24,3410,80,3239,76,3112,73,634,14.9,476,11.2,3239,3239,1676,51.7,1563,48.3,107.2,(X),476,476,283,59.5,193,40.5
1400000US41051010306,"Census Tract 103.06, Multnomah County, Oregon",9.4,90.8,(X),5109,5109,5003,97.9,106,2.1,5003,97.9,4263,83.4,127,2.5,109,2.1,0,0,8,0.2,18,0.4,0,0,318,6.2,34,0.7,0,0,185,3.6,21,0.4,0,0,69,1.4,9,0.2,0,0,0,0,0,0,0,0,0,0,186,3.6,106,2.1,23,0.5,0,0,42,0.8,0,0,5109,5109,4369,85.5,165,3.2,109,2.1,376,7.4,31,0.6,196,3.8,5109,5109,821,16.1,695,13.6,28,0.5,0,0,98,1.9,4288,83.9,3693,72.3,108,2.1,98,1.9,318,6.2,0,0,0,0,71,1.4,0,0,71,1.4,1725,(X),3355,3355,1513,45.1,1842,54.9,5109,5109,2323,45.5,2786,54.5,83.4,(X),342,6.7,370,7.2,451,8.8,281,5.5,247,4.8,817,16,778,15.2,864,16.9,183,3.6,301,5.9,354,6.9,75,1.5,46,0.9,36.2,(X),1362,26.7,3819,74.8,3747,73.3,3573,69.9,642,12.6,475,9.3,3747,3747,1692,45.2,2055,54.8,82.3,(X),475,475,226,47.6,249,52.4
1400000US41051010402,"Census Tract 104.02, Multnomah County, Oregon",11.3,130.6,(X),6933,6933,6881,99.2,52,0.8,6881,99.2,6280,90.6,2,0,37,0.5,11,0.2,0,0,0,0,0,0,414,6,0,0,114,1.6,22,0.3,2,0,19,0.3,33,0.5,224,3.2,1,0,0,0,0,0,1,0,0,0,147,2.1,52,0.8,10,0.1,12,0.2,18,0.3,0,0,6933,6933,6332,91.3,12,0.2,49,0.7,432,6.2,1,0,159,2.3,6933,6933,428,6.2,338,4.9,0,0,0,0,90,1.3,6505,93.8,6024,86.9,2,0,24,0.3,414,6,1,0,0,0,40,0.6,0,0,40,0.6,2308,(X),5080,5080,2661,52.4,2419,47.6,6933,6933,3559,51.3,3374,48.7,105.5,(X),298,4.3,378,5.5,542,7.8,549,7.9,393,5.7,1035,14.9,792,11.4,1079,15.6,566,8.2,351,5.1,831,12,118,1.7,1,0,37,(X),1586,22.9,5595,80.7,5347,77.1,5051,72.9,1159,16.7,950,13.7,5347,5347,2789,52.2,2558,47.8,109,(X),950,950,538,56.6,412,43.4
1400000US41051010405,"Census Tract 104.05, Multnomah County, Oregon",7.8,57.2,(X),6038,6038,5593,92.6,445,7.4,5593,92.6,4674,77.4,165,2.7,189,3.1,0,0,0,0,0,0,0,0,443,7.3,0,0,38,0.6,60,1,0,0,18,0.3,77,1.3,250,4.1,16,0.3,16,0.3,0,0,0,0,0,0,106,1.8,445,7.4,253,4.2,12,0.2,55,0.9,0,0,6038,6038,4994,82.7,507,8.4,237,3.9,555,9.2,84,1.4,106,1.8,6038,6038,1303,21.6,1243,20.6,0,0,0,0,60,1,4735,78.4,3666,60.7,165,2.7,0,0,443,7.3,16,0.3,0,0,445,7.4,0,0,445,7.4,2458,(X),3755,3755,1818,48.4,1937,51.6,6038,6038,2917,48.3,3121,51.7,93.5,(X),445,7.4,444,7.4,300,5,212,3.5,499,8.3,964,16,897,14.9,615,10.2,369,6.1,438,7.3,438,7.3,265,4.4,152,2.5,36.6,(X),1338,22.2,4795,79.4,4700,77.8,4489,74.3,1104,18.3,855,14.2,4700,4700,2158,45.9,2542,54.1,84.9,(X),855,855,311,36.4,544,63.6
1400000US41051010407,"Census Tract 104.07, Multnomah County, Oregon",7.5,100.2,(X),5788,5788,5599,96.7,189,3.3,5599,96.7,5171,89.3,24,0.4,76,1.3,0,0,0,0,0,0,0,0,112,1.9,0,0,28,0.5,0,0,12,0.2,8,0.1,55,1,9,0.2,74,1.3,0,0,6,0.1,0,0,68,1.2,142,2.5,189,3.3,57,1,12,0.2,65,1.1,0,0,5788,5788,5346,92.4,81,1.4,102,1.8,185,3.2,110,1.9,161,2.8,5788,5788,838,14.5,730,12.6,0,0,32,0.6,76,1.3,4950,85.5,4568,78.9,24,0.4,2,0,112,1.9,74,1.3,0,0,170,2.9,0,0,170,2.9,2010,(X),4157,4157,2231,53.7,1926,46.3,5788,5788,3201,55.3,2587,44.7,123.7,(X),273,4.7,526,9.1,357,6.2,341,5.9,593,10.2,651,11.2,840,14.5,579,10,530,9.2,251,4.3,491,8.5,186,3.2,170,2.9,36.3,(X),1359,23.5,4565,78.9,4429,76.5,4174,72.1,1033,17.8,847,14.6,4429,4429,2354,53.1,2075,46.9,113.4,(X),847,847,424,50.1,423,49.9
1400000US41051010408,"Census Tract 104.08, Multnomah County, Oregon",12.5,73.2,(X),5979,5979,5374,89.9,605,10.1,5374,89.9,5048,84.4,27,0.5,118,2,0,0,0,0,0,0,0,0,119,2,0,0,0,0,82,1.4,13,0.2,0,0,0,0,24,0.4,0,0,0,0,0,0,0,0,0,0,62,1,605,10.1,193,3.2,60,1,231,3.9,0,0,5979,5979,5532,92.5,220,3.7,178,3,471,7.9,121,2,62,1,5979,5979,1550,25.9,1484,24.8,0,0,0,0,66,1.1,4429,74.1,3830,64.1,27,0.5,4,0.1,119,2,0,0,0,0,449,7.5,0,0,449,7.5,2025,(X),3926,3926,1955,49.8,1971,50.2,5979,5979,3002,50.2,2977,49.8,100.8,(X),447,7.5,376,6.3,731,12.2,250,4.2,437,7.3,682,11.4,800,13.4,646,10.8,480,8,484,8.1,405,6.8,142,2.4,99,1.7,35.5,(X),1663,27.8,4383,73.3,4316,72.2,4116,68.8,920,15.4,646,10.8,4316,4316,2180,50.5,2136,49.5,102.1,(X),646,646,273,42.3,373,57.7
1400000US41051010409,"Census Tract 104.09, Multnomah County, Oregon",6.8,97.9,(X),8403,8403,8128,96.7,275,3.3,8128,96.7,7225,86,376,4.5,94,1.1,0,0,0,0,0,0,0,0,231,2.7,38,0.5,0,0,5,0.1,17,0.2,0,0,171,2,0,0,0,0,0,0,0,0,0,0,0,0,202,2.4,275,3.3,46,0.5,155,1.8,28,0.3,0,0,8403,8403,7500,89.3,422,5,249,3,305,3.6,46,0.5,202,2.4,8403,8403,897,10.7,621,7.4,35,0.4,0,0,241,2.9,7506,89.3,6721,80,347,4.1,94,1.1,231,2.7,0,0,0,0,113,1.3,0,0,113,1.3,3121,(X),5909,5909,3077,52.1,2832,47.9,8403,8403,4403,52.4,4000,47.6,110.1,(X),681,8.1,567,6.7,570,6.8,734,8.7,432,5.1,885,10.5,1359,16.2,1288,15.3,482,5.7,451,5.4,697,8.3,233,2.8,24,0.3,37.5,(X),2358,28.1,6296,74.9,6045,71.9,5760,68.5,1175,14,954,11.4,6045,6045,3147,52.1,2898,47.9,108.6,(X),954,954,472,49.5,482,50.5
1400000US41051010410,"Census Tract 104.10, Multnomah County, Oregon",10.9,51.7,(X),4431,4431,4069,91.8,362,8.2,4069,91.8,3328,75.1,350,7.9,20,0.5,4,0.1,0,0,0,0,0,0,109,2.5,0,0,24,0.5,12,0.3,48,1.1,0,0,10,0.2,15,0.3,0,0,0,0,0,0,0,0,0,0,262,5.9,362,8.2,131,3,12,0.3,156,3.5,0,0,4431,4431,3676,83,502,11.3,32,0.7,328,7.4,42,0.9,262,5.9,4431,4431,608,13.7,524,11.8,30,0.7,0,0,54,1.2,3823,86.3,3012,68,350,7.9,20,0.5,109,2.5,0,0,0,0,332,7.5,0,0,332,7.5,1984,(X),3245,3245,1675,51.6,1570,48.4,4431,4431,2143,48.4,2288,51.6,93.7,(X),270,6.1,363,8.2,309,7,163,3.7,370,8.4,770,17.4,651,14.7,499,11.3,297,6.7,208,4.7,309,7,136,3.1,86,1.9,34.5,(X),1054,23.8,3402,76.8,3377,76.2,3240,73.1,630,14.2,531,12,3377,3377,1717,50.8,1660,49.2,103.4,(X),531,531,181,34.1,350,65.9
